Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,1,30,7,1328,1415,WN,2665,N645SW,107,98,-5,13,HOU,ELP,677,3,6,0,,0
2011,1,30,7,1058,1421,WN,11,N522SW,143,112,6,-2,HOU,FLL,957,4,27,0,,0
2011,1,30,7,1928,2236,WN,47,N398SW,128,113,-14,-7,HOU,FLL,957,7,8,0,,0
2011,1,30,7,2133,2225,WN,55,N510SW,52,43,-5,3,HOU,HRL,276,3,6,0,,0
2011,1,30,7,1745,1841,WN,386,N9222N,56,46,6,10,HOU,HRL,276,2,8,0,,0
2011,1,30,7,1826,1920,WN,584,N391SW,54,46,0,6,HOU,HRL,276,2,6,0,,0
2011,1,30,7,1339,1441,WN,1179,N227WN,62,50,1,-1,HOU,HRL,276,2,10,0,,0
2011,1,30,7,1506,1603,WN,2186,N648SW,57,47,-7,-4,HOU,HRL,276,2,8,0,,0
2011,1,30,7,1150,1248,WN,2273,N523SW,58,50,-2,0,HOU,HRL,276,2,6,0,,0
2011,1,30,7,1337,1449,WN,464,N744SW,72,53,14,7,HOU,JAN,359,5,14,0,,0
2011,1,30,7,836,938,WN,1502,N611SW,62,49,-2,1,HOU,JAN,359,6,7,0,,0
2011,1,30,7,2018,2128,WN,2378,N929WN,70,56,18,13,HOU,JAN,359,7,7,0,,0
2011,1,30,7,1157,1441,WN,3263,N526SW,104,94,11,22,HOU,JAX,816,3,7,0,,0
2011,1,30,7,1222,1334,WN,752,N902WN,192,181,-21,-3,HOU,LAS,1235,5,6,0,,0
2011,1,30,7,1451,1605,WN,869,N523SW,194,185,-10,6,HOU,LAS,1235,4,5,0,,0
2011,1,30,7,655,804,WN,2213,N477WN,189,178,-16,0,HOU,LAS,1235,5,6,0,,0
2011,1,30,7,1924,2047,WN,3569,N411WN,203,188,12,14,HOU,LAS,1235,6,9,0,,0
2011,1,30,7,855,1031,WN,53,N425LV,216,199,-14,5,HOU,LAX,1390,11,6,0,,0
2011,1,30,7,1216,1400,WN,814,N720WN,224,204,-10,1,HOU,LAX,1390,12,8,0,,0
2011,1,30,7,1511,1654,WN,873,N481WN,223,209,-11,1,HOU,LAX,1390,6,8,0,,0
2011,1,30,7,1929,2111,WN,2771,N468WN,222,208,-4,4,HOU,LAX,1390,6,8,0,,0
2011,1,30,7,1137,1243,WN,625,N376SW,66,57,-7,2,HOU,LIT,393,4,5,0,,0
2011,1,30,7,1743,1909,WN,816,N358SW,86,72,9,8,HOU,MAF,441,5,9,0,,0
2011,1,30,7,1232,1533,WN,19,N313SW,121,108,-7,2,HOU,MCO,848,7,6,0,,0
2011,1,30,7,2013,2308,WN,49,N698SW,115,102,-2,8,HOU,MCO,848,4,9,0,,0
2011,1,30,7,1614,1918,WN,360,N206WN,124,103,18,24,HOU,MCO,848,8,13,0,,0
2011,1,30,7,1435,1654,WN,27,N491WN,139,126,-11,0,HOU,MDW,937,3,10,0,,0
2011,1,30,7,2019,2232,WN,1016,N951WN,133,119,7,24,HOU,MDW,937,3,11,0,,0
2011,1,30,7,1825,2045,WN,1413,N293WN,140,120,0,15,HOU,MDW,937,4,16,0,,0
2011,1,30,7,1137,1353,WN,3348,N764SW,136,122,-12,2,HOU,MDW,937,4,10,0,,0
2011,1,30,7,1728,1824,WN,208,N938WN,56,43,14,23,HOU,MSY,303,5,8,0,,0
2011,1,30,7,1433,1529,WN,291,N310SW,56,45,-6,3,HOU,MSY,303,3,8,0,,0
2011,1,30,7,1030,1128,WN,446,N697SW,58,42,-2,0,HOU,MSY,303,4,12,0,,0
2011,1,30,7,1351,1444,WN,848,N286WN,53,43,-6,1,HOU,MSY,303,4,6,0,,0
2011,1,30,7,2056,2150,WN,867,N497WN,54,42,45,51,HOU,MSY,303,4,8,0,,0
2011,1,30,7,716,809,WN,924,N501SW,53,42,-11,-4,HOU,MSY,303,3,8,0,,0
2011,1,30,7,1133,1230,WN,2610,N336SW,57,43,-5,-2,HOU,MSY,303,3,11,0,,0
2011,1,30,7,1846,1940,WN,3681,N396SW,54,43,20,26,HOU,MSY,303,4,7,0,,0
2011,1,30,7,1043,1254,WN,1099,N931WN,251,239,-6,3,HOU,OAK,1642,5,7,0,,0
2011,1,30,7,1940,2142,WN,3772,N723SW,242,224,-18,0,HOU,OAK,1642,11,7,0,,0
2011,1,30,7,1607,1715,WN,504,N723SW,68,59,-10,2,HOU,OKC,419,3,6,0,,0
2011,1,30,7,1357,1513,WN,604,N697SW,76,61,18,22,HOU,OKC,419,4,11,0,,0
2011,1,30,7,2039,2150,WN,3097,N248WN,71,62,-15,-6,HOU,OKC,419,3,6,0,,0
2011,1,30,7,1903,2309,WN,41,N483WN,186,158,59,58,HOU,PHL,1335,5,23,0,,0
2011,1,30,7,1622,1823,WN,125,N508SW,181,161,8,7,HOU,PHX,1020,6,14,0,,0
2011,1,30,7,1817,2018,WN,455,N759GS,181,163,3,2,HOU,PHX,1020,9,9,0,,0
2011,1,30,7,1234,1421,WN,882,N256WN,167,157,-14,4,HOU,PHX,1020,4,6,0,,0
2011,1,30,7,752,939,WN,1750,N234WN,167,154,-21,-3,HOU,PHX,1020,4,9,0,,0
2011,1,30,7,1902,2033,WN,303,N769SW,211,200,8,12,HOU,SAN,1312,2,9,0,,0
2011,1,30,7,1013,1137,WN,2222,N552WN,204,190,-13,-2,HOU,SAN,1312,4,10,0,,0
2011,1,30,7,1010,1059,WN,274,N491WN,49,41,4,10,HOU,SAT,192,2,6,0,,0
2011,1,30,7,1755,1848,WN,922,N662SW,53,38,18,20,HOU,SAT,192,4,11,0,,0
2011,1,30,7,1414,1502,WN,2477,N445WN,48,39,-8,-1,HOU,SAT,192,3,6,0,,0
2011,1,30,7,2026,2115,WN,2811,N615SW,49,36,10,16,HOU,SAT,192,5,8,0,,0
2011,1,30,7,1021,1212,WN,9,N617SW,111,99,-8,-4,HOU,STL,687,4,8,0,,0
2011,1,30,7,1939,2136,WN,628,N282WN,117,102,26,24,HOU,STL,687,5,10,0,,0
2011,1,30,7,1540,1725,WN,2765,N738CB,105,95,0,15,HOU,STL,687,3,7,0,,0
2011,1,30,7,1706,1951,WN,35,N337SW,105,92,21,31,HOU,TPA,781,4,9,0,,0
2011,1,30,7,1202,1445,WN,2761,N444WN,103,92,-15,-3,HOU,TPA,781,4,7,0,,0
2011,1,30,7,2011,2258,WN,3509,N382SW,107,95,3,6,HOU,TPA,781,6,6,0,,0
2011,1,30,7,1445,1600,WN,651,N689SW,75,66,10,20,HOU,TUL,453,3,6,0,,0
2011,1,30,7,1050,1204,WN,707,N640SW,74,63,-6,5,HOU,TUL,453,3,8,0,,0
2011,1,30,7,1959,2122,WN,1233,N365SW,83,68,57,59,HOU,TUL,453,5,10,0,,0
2011,1,30,7,733,848,WN,2164,N339SW,75,65,-12,-2,HOU,TUL,453,4,6,0,,0
2011,1,31,1,1655,1808,WN,726,N622SW,133,122,3,5,HOU,ABQ,759,5,6,0,,0
2011,1,31,1,659,813,WN,881,N613SW,134,124,-2,-1,HOU,ABQ,759,5,5,0,,0
2011,1,31,1,1040,1157,WN,2413,N938WN,137,122,2,0,HOU,ABQ,759,4,11,0,,0
2011,1,31,1,1501,1542,WN,471,N928WN,41,30,12,21,HOU,AUS,148,5,6,0,,0
2011,1,31,1,749,835,WN,579,N373SW,46,33,0,-1,HOU,AUS,148,5,8,0,,0
2011,1,31,1,1800,1847,WN,791,N295WN,47,33,27,25,HOU,AUS,148,5,9,0,,0
2011,1,31,1,959,1100,WN,2956,N650SW,61,35,15,-1,HOU,AUS,148,4,22,0,,0
2011,1,31,1,2029,2116,WN,3665,N510SW,47,35,1,-1,HOU,AUS,148,5,7,0,,0
2011,1,31,1,930,1053,WN,5,N719SW,83,73,-12,-5,HOU,BHM,570,2,8,0,,0
2011,1,31,1,2042,2207,WN,3925,N669SW,85,71,27,37,HOU,BHM,570,2,12,0,,0
2011,1,31,1,1358,1532,WN,23,N218WN,94,85,17,33,HOU,BNA,670,3,6,0,,0
2011,1,31,1,1148,1324,WN,680,N642WN,96,84,-1,13,HOU,BNA,670,4,8,0,,0
2011,1,31,1,1850,2025,WN,919,N469WN,95,82,-10,0,HOU,BNA,670,4,9,0,,0
2011,1,31,1,808,941,WN,3306,N761RR,93,83,-14,-2,HOU,BNA,670,5,5,0,,0
2011,1,31,1,1911,2247,WN,45,N915WN,156,140,-3,11,HOU,BWI,1246,4,12,0,,0
2011,1,31,1,1311,1648,WN,856,N255WN,157,145,3,16,HOU,BWI,1246,5,7,0,,0
2011,1,31,1,800,1146,WN,1628,N215WN,166,154,1,5,HOU,BWI,1246,3,9,0,,0
2011,1,31,1,955,1052,WN,7,N475WN,57,41,7,0,HOU,CRP,187,4,12,0,,0
2011,1,31,1,2043,2137,WN,51,N260WN,54,37,22,18,HOU,CRP,187,5,12,0,,0
2011,1,31,1,1402,1449,WN,195,N626SW,47,36,-6,-3,HOU,CRP,187,3,8,0,,0
2011,1,31,1,1752,1838,WN,563,N374SW,46,36,8,12,HOU,CRP,187,3,7,0,,0
2011,1,31,1,1710,1757,WN,3056,N662SW,47,37,77,80,HOU,CRP,187,4,6,0,,0
2011,1,31,1,628,720,WN,2,N661SW,52,40,-10,-2,HOU,DAL,239,5,7,0,,0
2011,1,31,1,659,752,WN,4,N268WN,53,41,-8,-1,HOU,DAL,239,3,9,0,,0
2011,1,31,1,727,819,WN,6,N218WN,52,41,-11,-3,HOU,DAL,239,3,8,0,,0
2011,1,31,1,801,852,WN,8,N9222N,51,40,-8,1,HOU,DAL,239,4,7,0,,0
2011,1,31,1,829,947,WN,10,N263WN,78,39,17,-1,HOU,DAL,239,2,37,0,,0
2011,1,31,1,859,1002,WN,12,N346SW,63,40,2,-1,HOU,DAL,239,2,21,0,,0
2011,1,31,1,1002,1109,WN,16,N698SW,67,40,9,2,HOU,DAL,239,3,24,0,,0
2011,1,31,1,1116,1210,WN,20,N636WN,54,40,10,16,HOU,DAL,239,4,10,0,,0
2011,1,31,1,1241,1329,WN,24,N732SW,48,38,29,41,HOU,DAL,239,2,8,0,,0
2011,1,31,1,1302,1357,WN,28,N490WN,55,40,-3,2,HOU,DAL,239,2,13,0,,0
2011,1,31,1,1329,1423,WN,30,N496WN,54,41,-7,-1,HOU,DAL,239,4,9,0,,0
2011,1,31,1,1403,1457,WN,32,N654SW,54,40,-3,3,HOU,DAL,239,5,9,0,,0
2011,1,31,1,1432,1540,WN,34,N486WN,68,40,10,2,HOU,DAL,239,20,8,0,,0
2011,1,31,1,,,WN,36,N644SW,,,,,HOU,DAL,239,,,1,A,0
2011,1,31,1,1529,1616,WN,38,N661SW,47,37,-14,-1,HOU,DAL,239,4,6,0,,0
2011,1,31,1,1608,1700,WN,40,N376SW,52,40,0,8,HOU,DAL,239,2,10,0,,0
2011,1,31,1,1633,1723,WN,42,N626SW,50,38,-7,3,HOU,DAL,239,4,8,0,,0
2011,1,31,1,,,WN,44,N378SW,,,,,HOU,DAL,239,,,1,B,0
2011,1,31,1,1801,1854,WN,46,N260WN,53,38,24,31,HOU,DAL,239,3,12,0,,0
2011,1,31,1,1800,1851,WN,48,N248WN,51,39,-9,0,HOU,DAL,239,2,10,0,,0
2011,1,31,1,,,WN,50,N313SW,,,,,HOU,DAL,239,,,1,B,0
2011,1,31,1,1918,2012,WN,52,N528SW,54,38,12,18,HOU,DAL,239,5,11,0,,0
2011,1,31,1,,,WN,56,N374SW,,,,,HOU,DAL,239,,,1,B,0
2011,1,31,1,2102,2156,WN,60,N231WN,54,39,1,2,HOU,DAL,239,5,10,0,,0
2011,1,31,1,615,706,WN,1636,N764SW,51,41,-9,0,HOU,DAL,239,2,8,0,,0
2011,1,31,1,559,720,WN,611,N283WN,141,128,-15,-1,HOU,DEN,883,7,6,0,,0
2011,1,31,1,1101,1224,WN,671,N438WN,143,127,4,11,HOU,DEN,883,6,10,0,,0
2011,1,31,1,1355,1518,WN,712,N243WN,143,128,-7,0,HOU,DEN,883,9,6,0,,0
2011,1,31,1,1854,2018,WN,2836,N952WN,144,124,18,29,HOU,DEN,883,11,9,0,,0
2011,1,31,1,1141,1302,WN,15,N714CB,81,72,7,16,HOU,ECP,570,2,7,0,,0
2011,1,31,1,1740,1900,WN,39,N486WN,80,71,5,15,HOU,ECP,570,4,5,0,,0
2011,1,31,1,955,1120,WN,297,N928WN,145,113,15,-5,HOU,ELP,677,3,29,0,,0
2011,1,31,1,1805,1910,WN,1276,N656SW,125,112,35,30,HOU,ELP,677,3,10,0,,0
2011,1,31,1,1408,1514,WN,2665,N683SW,126,117,54,53,HOU,ELP,677,3,6,0,,0
2011,1,31,1,1100,1409,WN,11,N507SW,129,110,-6,0,HOU,FLL,957,6,13,0,,0
2011,1,31,1,2001,2302,WN,47,N349SW,121,110,12,26,HOU,FLL,957,3,8,0,,0
2011,1,31,1,830,925,WN,1,N757LV,55,47,-10,-5,HOU,HRL,276,2,6,0,,0
2011,1,31,1,1508,1604,WN,29,N313SW,56,48,-6,-2,HOU,HRL,276,2,6,0,,0
2011,1,31,1,2139,2237,WN,55,N527SW,58,48,7,9,HOU,HRL,276,3,7,0,,0
2011,1,31,1,1759,1857,WN,386,N941WN,58,48,22,24,HOU,HRL,276,2,8,0,,0
2011,1,31,1,1831,1936,WN,584,N390SW,65,49,16,11,HOU,HRL,276,2,14,0,,0
2011,1,31,1,1343,1440,WN,1179,N384SW,57,47,0,3,HOU,HRL,276,2,8,0,,0
2011,1,31,1,1152,1248,WN,2273,N505SW,56,48,-2,2,HOU,HRL,276,2,6,0,,0
2011,1,31,1,1330,1438,WN,464,N622SW,68,53,3,0,HOU,JAN,359,5,10,0,,0
2011,1,31,1,836,943,WN,1502,N385SW,67,53,3,1,HOU,JAN,359,4,10,0,,0
2011,1,31,1,2049,2149,WN,2378,N506SW,60,49,39,44,HOU,JAN,359,4,7,0,,0
2011,1,31,1,1156,1444,WN,2459,N528SW,108,96,14,21,HOU,JAX,816,5,7,0,,0
2011,1,31,1,1258,1428,WN,752,N710SW,210,189,33,33,HOU,LAS,1235,3,18,0,,0
2011,1,31,1,1459,1624,WN,869,N505SW,205,194,9,14,HOU,LAS,1235,4,7,0,,0
2011,1,31,1,701,829,WN,2969,N506SW,208,198,4,1,HOU,LAS,1235,4,6,0,,0
2011,1,31,1,1917,2034,WN,3569,N415WN,197,186,-1,7,HOU,LAS,1235,3,8,0,,0
2011,1,31,1,1317,1501,WN,136,N475WN,224,210,51,62,HOU,LAX,1390,6,8,0,,0
2011,1,31,1,701,841,WN,197,N495WN,220,204,-14,1,HOU,LAX,1390,8,8,0,,0
2011,1,31,1,1517,1700,WN,2653,N436WN,223,207,-5,7,HOU,LAX,1390,9,7,0,,0
2011,1,31,1,1939,2118,WN,2771,N203WN,219,203,3,14,HOU,LAX,1390,6,10,0,,0
2011,1,31,1,1136,1241,WN,625,N687SW,65,52,-9,1,HOU,LIT,393,4,9,0,,0
2011,1,31,1,1758,1930,WN,816,N602SW,92,82,30,23,HOU,MAF,441,4,6,0,,0
2011,1,31,1,1002,1135,WN,3133,N275WN,93,74,10,2,HOU,MAF,441,3,16,0,,0
2011,1,31,1,1234,1534,WN,19,N303SW,120,106,-6,4,HOU,MCO,848,5,9,0,,0
2011,1,31,1,,,WN,49,N679AA,,,,,HOU,MCO,848,,,1,A,0
2011,1,31,1,1707,2004,WN,496,N781WN,117,104,64,77,HOU,MCO,848,6,7,0,,0
2011,1,31,1,853,1158,WN,1058,N644SW,125,108,3,8,HOU,MCO,848,6,11,0,,0
2011,1,31,1,1440,1654,WN,27,N929WN,134,113,-11,5,HOU,MDW,937,12,9,0,,0
2011,1,31,1,641,852,WN,676,N221WN,131,121,-18,1,HOU,MDW,937,4,6,0,,0
2011,1,31,1,1827,2036,WN,789,N937WN,129,117,-9,17,HOU,MDW,937,5,7,0,,0
2011,1,31,1,2042,2244,WN,1016,N765SW,122,110,19,47,HOU,MDW,937,3,9,0,,0
2011,1,31,1,1138,1352,WN,2181,N757LV,134,117,-18,3,HOU,MDW,937,4,13,0,,0
2011,1,31,1,940,1155,WN,3578,N510SW,135,119,-15,0,HOU,MDW,937,4,12,0,,0
2011,1,31,1,1726,1817,WN,208,N395SW,51,41,7,21,HOU,MSY,303,3,7,0,,0
2011,1,31,1,1514,1603,WN,291,N617SW,49,40,28,44,HOU,MSY,303,3,6,0,,0
2011,1,31,1,1029,1129,WN,446,N391SW,60,44,-1,-1,HOU,MSY,303,3,13,0,,0
2011,1,31,1,2057,2155,WN,542,N352SW,58,42,50,52,HOU,MSY,303,4,12,0,,0
2011,1,31,1,1350,1441,WN,848,N708SW,51,41,-9,0,HOU,MSY,303,3,7,0,,0
2011,1,31,1,722,814,WN,924,N371SW,52,41,-6,2,HOU,MSY,303,4,7,0,,0
2011,1,31,1,820,912,WN,1249,N222WN,52,42,-8,0,HOU,MSY,303,3,7,0,,0
2011,1,31,1,1140,1231,WN,2610,N410WN,51,42,-4,5,HOU,MSY,303,3,6,0,,0
2011,1,31,1,643,738,WN,2984,N782SA,55,43,-7,-2,HOU,MSY,303,5,7,0,,0
2011,1,31,1,2002,2058,WN,3681,N662SW,56,42,98,102,HOU,MSY,303,4,10,0,,0
2011,1,31,1,1055,1309,WN,1099,N741SA,254,240,9,15,HOU,OAK,1642,5,9,0,,0
2011,1,31,1,2051,2322,WN,3772,N366SW,271,256,82,71,HOU,OAK,1642,6,9,0,,0
2011,1,31,1,1716,1827,WN,504,N421LV,71,62,62,71,HOU,OKC,419,3,6,0,,0
2011,1,31,1,1401,1515,WN,604,N391SW,74,62,20,26,HOU,OKC,419,2,10,0,,0
2011,1,31,1,923,1038,WN,2451,N426WN,75,62,-7,-2,HOU,OKC,419,4,9,0,,0
2011,1,31,1,,,WN,3097,N296WN,,,,,HOU,OKC,419,,,1,B,0
2011,1,31,1,,,WN,41,N732SW,,,,,HOU,PHL,1335,,,1,B,0
2011,1,31,1,1629,1831,WN,125,N501SW,182,170,16,14,HOU,PHX,1020,6,6,0,,0
2011,1,31,1,1814,2011,WN,455,N435WN,177,158,-4,-1,HOU,PHX,1020,7,12,0,,0
2011,1,31,1,1250,1447,WN,882,N427WN,177,164,12,20,HOU,PHX,1020,6,7,0,,0
2011,1,31,1,753,949,WN,1750,N711HK,176,165,-11,-2,HOU,PHX,1020,5,6,0,,0
2011,1,31,1,1936,2056,WN,303,N265WN,200,191,31,46,HOU,SAN,1312,2,7,0,,0
2011,1,31,1,1011,1145,WN,3192,N282WN,214,196,-5,-4,HOU,SAN,1312,2,16,0,,0
2011,1,31,1,956,1107,WN,274,N929WN,71,44,12,-4,HOU,SAT,192,3,24,0,,0
2011,1,31,1,1745,1834,WN,922,N611SW,49,38,4,10,HOU,SAT,192,3,8,0,,0
2011,1,31,1,1429,1520,WN,2477,N395SW,51,38,10,14,HOU,SAT,192,4,9,0,,0
2011,1,31,1,810,907,WN,2805,N497WN,57,45,7,5,HOU,SAT,192,3,9,0,,0
2011,1,31,1,2037,2131,WN,2811,N704SW,54,42,26,27,HOU,SAT,192,4,8,0,,0
2011,1,31,1,1026,1212,WN,9,N651SW,106,94,-8,1,HOU,STL,687,4,8,0,,0
2011,1,31,1,639,828,WN,2012,N632SW,109,96,3,9,HOU,STL,687,7,6,0,,0
2011,1,31,1,,,WN,2765,N293WN,,,,,HOU,STL,687,,,1,B,0
2011,1,31,1,,,WN,3488,N704SW,,,,,HOU,STL,687,,,1,B,0
2011,1,31,1,859,1149,WN,3,N606SW,110,91,-6,-1,HOU,TPA,781,5,14,0,,0
2011,1,31,1,1632,1913,WN,35,N687SW,101,91,-17,-3,HOU,TPA,781,4,6,0,,0
2011,1,31,1,1206,1449,WN,2761,N613SW,103,92,-11,1,HOU,TPA,781,5,6,0,,0
2011,1,31,1,2038,2323,WN,3509,N640SW,105,90,28,33,HOU,TPA,781,5,10,0,,0
2011,1,31,1,1044,1202,WN,707,N339SW,78,65,-8,-1,HOU,TUL,453,4,9,0,,0
2011,1,31,1,1430,1544,WN,709,N316SW,74,65,-6,5,HOU,TUL,453,4,5,0,,0
2011,1,31,1,,,WN,1233,N469WN,,,,,HOU,TUL,453,,,1,B,0
2011,1,31,1,645,801,WN,3403,N376SW,76,65,-9,0,HOU,TUL,453,4,7,0,,0
2011,1,31,1,1623,1913,XE,2008,N11184,110,91,-15,-7,IAH,JAX,817,4,15,0,,0
2011,1,31,1,1325,1644,XE,2010,N13992,139,100,7,-8,IAH,SDF,788,4,35,0,,0
2011,1,31,1,2110,2203,XE,2024,N13949,53,36,-8,0,IAH,BTR,253,6,11,0,,0
2011,1,31,1,1511,1824,XE,2025,N11140,,,,1,IAH,ABQ,744,5,23,0,,1
2011,1,31,1,714,907,XE,2026,N11191,113,93,-16,-6,IAH,STL,668,6,14,0,,0
2011,1,31,1,1101,1353,XE,2029,N14952,112,91,12,21,IAH,ATL,689,8,13,0,,0
2011,1,31,1,723,1056,XE,2035,N12160,153,137,-5,3,IAH,PIT,1117,8,8,0,,0
2011,1,31,1,1024,1314,XE,2036,N34111,110,90,-9,-1,IAH,JAX,817,5,15,0,,0
2011,1,31,1,1055,1338,XE,2041,N14105,163,144,8,-10,IAH,MKE,984,5,14,0,,0
2011,1,31,1,1933,2106,XE,2042,N12201,93,79,-3,3,IAH,BHM,562,3,11,0,,0
2011,1,31,1,1739,2058,XE,2044,N15572,139,120,12,9,IAH,CLT,913,7,12,0,,0
2011,1,31,1,1317,1453,XE,2048,N13935,96,59,10,-3,IAH,OKC,395,3,34,0,,0
2011,1,31,1,1857,2233,XE,2050,N16149,156,139,-1,-2,IAH,RIC,1157,5,12,0,,0
2011,1,31,1,1925,2230,XE,2055,N26141,125,105,-13,-5,IAH,CLT,913,5,15,0,,0
2011,1,31,1,811,1014,XE,2056,N14916,123,93,5,-3,IAH,MCI,643,5,25,0,,0
2011,1,31,1,905,1005,XE,2058,N21154,60,41,-11,-5,IAH,CRP,201,3,16,0,,0
2011,1,31,1,1935,2247,XE,2060,N48901,132,102,-16,-10,IAH,CVG,871,7,23,0,,0
2011,1,31,1,1038,1344,XE,2064,N14972,126,102,20,23,IAH,IND,845,5,19,0,,0
2011,1,31,1,1322,1656,XE,2066,N18114,154,127,11,-3,IAH,PBI,956,5,22,0,,0
2011,1,31,1,1525,1646,XE,2069,N14925,81,59,9,1,IAH,LRD,301,3,19,0,,0
2011,1,31,1,902,1037,XE,2079,N11539,95,69,8,2,IAH,MAF,429,6,20,0,,0
2011,1,31,1,1136,1300,XE,2082,N41104,144,121,19,11,IAH,ABQ,744,4,19,0,,0
2011,1,31,1,1203,1317,XE,2083,N14925,74,57,19,18,IAH,MFE,316,5,12,0,,0
2011,1,31,1,1424,1553,XE,2097,N11119,149,126,18,9,IAH,COS,809,6,17,0,,0
2011,1,31,1,1340,1715,XE,2105,N18120,155,127,50,45,IAH,GRR,1042,3,25,0,,0
2011,1,31,1,1706,1959,XE,2122,N14116,173,146,81,76,IAH,MSP,1034,8,19,0,,0
2011,1,31,1,2115,2218,XE,2131,N18982,63,42,-1,-5,IAH,CRP,201,4,17,0,,0
2011,1,31,1,724,838,XE,2132,N13936,74,53,-13,-6,IAH,LIT,374,5,16,0,,0
2011,1,31,1,1649,1808,XE,2162,N13929,79,65,-5,-1,IAH,TUL,429,5,9,0,,0
2011,1,31,1,1921,2258,XE,2171,N24103,157,137,3,6,IAH,ORF,1201,4,16,0,,0
2011,1,31,1,1248,1410,XE,2174,N14960,82,65,-3,-2,IAH,PNS,489,3,14,0,,0
2011,1,31,1,751,905,XE,2189,N14943,74,40,4,-9,IAH,DAL,217,5,29,0,,0
2011,1,31,1,2114,2301,XE,2192,N13929,107,87,18,-1,IAH,MAF,429,5,15,0,,0
2011,1,31,1,1443,1758,XE,2198,N14204,135,114,27,28,IAH,CRW,975,5,16,0,,0
2011,1,31,1,1133,1250,XE,2200,N27200,77,57,-5,-2,IAH,OKC,395,4,16,0,,0
2011,1,31,1,1432,1551,XE,2204,N13994,79,60,-7,-3,IAH,OKC,395,3,16,0,,0
2011,1,31,1,1319,1509,XE,2213,N14943,110,66,21,-1,IAH,XNA,438,7,37,0,,0
2011,1,31,1,1251,1350,XE,2223,N15941,59,43,-1,1,IAH,CRP,201,3,13,0,,0
2011,1,31,1,719,1054,XE,2240,N13123,155,123,8,-1,IAH,RDU,1043,5,27,0,,0
2011,1,31,1,1538,1916,XE,2244,N27200,158,135,-3,-2,IAH,PIT,1117,10,13,0,,0
2011,1,31,1,745,1046,XE,2246,N24128,121,92,3,0,IAH,ATL,689,7,22,0,,0
2011,1,31,1,1010,1129,XE,2249,N14947,79,63,-14,-5,IAH,MEM,469,5,11,0,,0
2011,1,31,1,1123,1240,XE,2253,N14543,77,62,-11,-2,IAH,TUL,429,5,10,0,,0
2011,1,31,1,830,941,XE,2254,N14933,71,46,15,5,IAH,BTR,253,5,20,0,,0
2011,1,31,1,2112,2205,XE,2261,N13903,53,31,-3,-3,IAH,AEX,190,3,19,0,,0
2011,1,31,1,1039,1356,XE,2268,N11192,137,119,-13,-1,IAH,PBI,956,3,15,0,,0
2011,1,31,1,1127,1418,XE,2270,N14188,171,150,3,-3,IAH,MSP,1034,8,13,0,,0
2011,1,31,1,1652,2002,XE,2276,N14960,130,109,-9,-3,IAH,CVG,871,8,13,0,,0
2011,1,31,1,1139,1249,XE,2277,N11536,70,54,-4,-1,IAH,BRO,308,5,11,0,,0
2011,1,31,1,1530,1746,XE,2278,N12564,136,110,8,0,IAH,OMA,781,6,20,0,,0
2011,1,31,1,1908,2025,XE,2280,N13968,77,64,-11,-2,IAH,PNS,489,3,10,0,,0
2011,1,31,1,1455,1610,XE,2282,N13936,75,42,12,5,IAH,DFW,224,5,28,0,,0
2011,1,31,1,1043,1141,XE,2283,N14938,58,30,3,-2,IAH,AUS,140,5,23,0,,0
2011,1,31,1,1931,,XE,2288,N14203,,,,11,IAH,DAY,929,,22,0,,1
2011,1,31,1,1532,1841,XE,2298,N21144,129,99,-7,-3,IAH,IND,845,9,21,0,,0
2011,1,31,1,850,1035,XE,2302,N13994,105,86,-8,-8,IAH,BNA,657,5,14,0,,0
2011,1,31,1,1248,1355,XE,2304,N14977,67,53,-8,-2,IAH,GPT,376,4,10,0,,0
2011,1,31,1,1509,1622,XE,2308,N11536,73,58,3,-1,IAH,BRO,308,5,10,0,,0
2011,1,31,1,1403,1716,XE,2317,N14162,133,118,-10,-2,IAH,GSO,986,3,12,0,,0
2011,1,31,1,1815,2115,XE,2318,N15555,120,91,47,45,IAH,ATL,689,13,16,0,,0
2011,1,31,1,1440,1738,XE,2334,N12160,118,95,20,20,IAH,SAV,851,4,19,0,,0
2011,1,31,1,1416,1547,XE,2336,N16963,91,76,-11,-4,IAH,ICT,542,3,12,0,,0
2011,1,31,1,1045,1346,XE,2340,N14125,121,100,-22,-10,IAH,SDF,788,5,16,0,,0
2011,1,31,1,1602,1747,XE,2346,N13903,105,84,-1,-3,IAH,HSV,595,5,16,0,,0
2011,1,31,1,2142,2250,XE,2357,N11565,68,56,20,22,IAH,LRD,301,2,10,0,,0
2011,1,31,1,,,XE,2361,,,,,,IAH,TUL,429,,,1,B,0
2011,1,31,1,1428,1548,XE,2375,N13553,80,61,-8,-2,IAH,TUL,429,5,14,0,,0
2011,1,31,1,1323,1618,XE,2380,N12957,115,98,-5,-2,IAH,AVL,834,4,13,0,,0
2011,1,31,1,1020,1331,XE,2386,N13161,131,116,-14,-5,IAH,GSO,986,3,12,0,,0
2011,1,31,1,1315,1411,XE,2399,N15932,56,36,-5,0,IAH,BTR,253,4,16,0,,0
